uuid|origin|destination|message|Network Uuid|Sender (Account UUID)|Messagestatus Uuid|datetime|Phone UUID
9f0fd8c2-9654-4921-af64-0b50bfb7b0ca|impala|254700937884|It has ever been my ambition|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 02:49:48|
25846439-af69-46e3-b3df-9c37eff7b8ad|20240|254711454024|An almost sepulchral regularity and seclusion|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 03:04:08|
b65706f6-e7a5-4cb5-be22-a47f8385a754|20272|254726140732|Some have insisted|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-11 04:12:28|
e44103ab-13fa-42f2-922f-cbf385d7c7ec|tawi|254717864294|Switch off the computer and come to bed|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-11 05:48:22|
94a2d1bd-c442-4796-a012-0479196026b5|impala|254704506420|Due to historical perspective|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 05:50:21|
142ea430-facc-4c98-aaa7-8d644e3e8097|20240|254720115231|The past slowly drifted out of his thought|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 07:25:32|
4012de56-4013-409a-9296-af84e8928375|20272|254723067747|The unlicensed indulgence of curiosity|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-11 09:34:37|
80c8b044-4f87-43ed-91a5-8e11b2226afe|tawi|254726074396|We will gladly extend to you similar courtesies whenever we can do so|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-11 11:01:17|
5417e855-7652-433b-a8f6-4cb6e64d0daa|impala|254720699281|Now, you will allow me to state|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 13:33:17|
6b9c181a-5b32-4b1f-bb50-d3a4df13e41c|20240|254704446529|Trouble gathered on his brow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 13:56:21|
7a720d0f-f3b5-44a9-95f0-4834e79dbb04|20272|254704234146|You are quite right in your statement|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-11 13:59:56|
c5294e4f-f946-4c91-ba48-9d8b2c053a26|tawi|254708436020|I should be very ungrateful were I not satisfied with it|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-11 14:18:30|
3622d976-d4de-4924-aaa7-3580be27bc41|impala|254719733385|We are satisfied regarding your statement|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 15:47:36|
ce4c0460-fa69-4936-818b-b65d51bbf413|20240|254708090669|She had a face tempered like steel|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 16:13:31|
586df997-7dc4-42e0-aa82-f31daaa5bc82|20272|254716013068|Our relations with you have been very pleasant|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-11 16:14:04|
5938d985-b371-4a08-8dae-384e8f08a782|tawi|254704447196|Do you mind my making a suggestion?|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-11 18:31:32|
c8742108-8ec8-4535-9b28-a2b88dbb8f5a|impala|254719740327|Invincible jealousy and hate|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 19:56:32|
ae9520b3-914e-4e30-adfd-4aa49007977f|20240|254727753701|And now I must touch upon one point|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 21:37:08|
d0c93091-8676-4968-8220-021e7a78e706|20272|254729997624|For so it generally happens|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-11 22:44:25|
6d4449d2-e764-40de-bac7-064264d96eb1|tawi|254718475490|The warmth and kindness of your reception|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-12 01:15:23|
df290560-7af7-4754-9904-36887739185b|impala|254700677635|Enclosed you will find a circular which will fully explain|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-12 02:36:22|
adafdd64-f5e6-460c-a7c7-18edc3013396|20240|254707636229|I must crave your indulgence|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-12 03:50:49|
cb92a777-a523-4fb2-86f6-dc83453c3b4d|20272|254719063034|But we may depend upon it|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-12 05:53:23|
64b171f6-dabe-4851-b987-516a342a5e8e|tawi|254723409889|I shall now give you some instances|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-12 11:20:43|
44f1273f-cdba-4039-86d8-f17f5bf4492e|impala|254712857383|It was an evening of great silences and spaces, wholly tranquil|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-12 12:52:00|
02fb05f5-7c09-4075-bdae-4128db360ca1|20240|254712736224|No one will accuse me|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-12 13:39:45|
d312d036-e87a-4430-92db-892df9d8a58d|20272|254701394259|You have done me a great service|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-12 14:29:17|
c33aa338-d1a0-4a3e-952f-b946afa078cc|tawi|254714064324|As odious as it is absurd|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-12 15:50:06|
ff96c548-987f-4527-936c-cc953afb618a|impala|254720377110|I do not seek to palliate|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-12 16:10:22|
454d77bb-9231-4969-b76d-cc2da940bcef|20240|254702506586|A shiver of apprehension crisped her skin|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-12 16:45:42|
e6e04163-d133-4027-954c-f286a2f463ed|20272|254702345302|Administering a little deft though veiled castigation|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-12 22:03:30|
e2c7017f-cf73-4392-9560-b3c7601a7576|tawi|254700290821|He would fall into the blackest depression|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-12 22:46:25|
f4a3c086-823e-4d95-a4e1-38bac3ed7f97|impala|254704518626|Words were flashing like brilliant birds through the boughs overhead|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-12 23:33:15|
50c062fb-710f-44bb-8290-572f4b47ad1d|20240|254722664310|But never was a grosser wrong|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-13 01:01:59|
15f62d49-75cf-4637-a902-33f26c16d9e9|20272|254711025583|Dictated by an overweening partiality|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-13 02:29:39|
389c3187-6459-475c-99d8-19d232b62017|tawi|254719169452|There is something almost terrifying about it|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-13 03:32:24|
891de797-113b-4e8e-9fc1-5efa0fd3cc8a|impala|254722820802|What I suggest is|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-13 04:36:23|
440c3dac-b4eb-493e-9a0f-23edbc0d4faf|20240|254704657534|The only plea to be offered|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-13 04:47:15|
08f1c03d-0d81-41c1-8cb3-c7073990c577|20272|254712058706|I am not prepared to dispute the word|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-13 12:59:14|
71b06b52-4f7f-4b5b-97b3-f3d83cbcbcef|tawi|254704305562|His temper was dark and explosive|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-13 13:20:00|
b8fbb0dd-400c-45fd-b8ab-dbbbf59fcd7f|impala|254726176878|The most fallacious of all fallacies|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-13 13:32:56|
13023cb6-8d34-48ae-b8d7-5e27ba64739e|20240|254722075254|like white flower-petals on still deep water|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-13 15:18:21|
f7283a8d-597c-4eaa-9f7f-a6d12a62cf53|20272|254719205915|A graceful readiness and vigor|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-13 16:40:57|
15040bb7-9dcd-4d21-b573-98ac92e4fab9|tawi|254706267366|We have the evidence of this|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-13 16:41:47|
fd17b994-86b4-47f9-8def-551055ef18eb|impala|254719962853|I have quite changed my opinion about that|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-13 17:15:45|
aca59a6d-9381-4e58-a8dc-5f7410de79ca|20240|254719353994|Veiled by some equivocation|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-13 20:25:21|
db3d71e7-3536-4245-897f-cf22bfc56f05|20272|254716725625|Urgent warning and admonition|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-13 22:32:14|
2902c604-6864-4027-9cf9-8321dec1f592|tawi|254728340282|If the experience of the world is worth anything|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-13 22:46:11|
7f46dc82-a025-4b8b-b60e-57fe40095143|impala|254728060207|Now, this is to some extent|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-13 23:56:12|
0db662ec-2601-475f-add5-657341083e3c|20240|254725513253|A new and overmastering impulse|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-14 00:37:17|
7fdfd761-17c5-48d8-826b-7907ad109a4e|20272|254723553767|A short time since|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-14 01:47:58|
37902522-8168-4ff7-a725-78e957116195|tawi|254703425628|When she died, her breath whistled like the wind in a keyhole|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-14 03:08:14|
7eb0098c-c116-4fd7-af48-bd752f3e22dc|impala|254707229879|Dreaded and detested rival|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-14 05:00:08|
f9509657-795c-4e92-86f4-d1df4d57fe7c|20240|254714931906|I ask no greater blessing|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-14 07:15:52|
9f04d0b1-a3b0-4e74-9468-36547e25e3b4|20272|254705225680|Those eyelids folded like a white rose-leaf|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-14 07:27:10|
1a432f31-d937-43bc-a168-5505192f6a05|tawi|254714974201|But quite contrary to this, you will find|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-14 07:40:47|
57edc3b1-b397-432a-96b7-188481dfd9d1|impala|254713479998|No finer sentence has come down to us|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-14 08:10:42|
5d699aa9-a1dc-4db2-a6bc-ddb4b3b9b199|20240|254711791216|In listening to the kind words|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-14 08:38:10|
3d9f7acd-38de-429c-855b-d275f6818dd8|20272|254722355957|Something that seizes tyrannously upon the soul|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-14 11:15:54|
4bed5d31-9761-4171-90ea-ad15dc6d2016|tawi|254717800060|As merry as bees in clover|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-14 14:48:51|
98441420-25e5-4d53-8d06-9f4666dc2561|impala|254704867508|A somewhat sharp and incisive voice|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-14 16:55:40|
72adbd59-7f22-4957-b59f-dff0144386ae|20240|254715433087|Outweighing years of sorrow and bitterness|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-14 16:56:40|
cf87821d-aa21-43c8-bbf0-db519ac8f95a|20272|254726294984|I am very sure you will believe|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-14 19:58:55|
2d1f3411-5531-425f-89f1-90fd7da8f308|tawi|254705736476|I have a right to consider|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-14 20:04:43|
94d15120-c154-4e42-b00d-35668fa7a648|impala|254725288618|We hope you will enjoy the soup|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-14 20:22:01|
f9ebf785-aa16-43af-8933-58c8747da5f1|20240|254712307355|I think it my duty to|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-14 20:47:31|
b068ec98-066c-4da4-b5e4-b0ee0a82eb43|20272|254728465275|The first thing that we have to consider|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-15 01:31:49|
4cc192b3-bb35-4174-9014-c089f11d8738|tawi|254703298921|Turn left then take the second on the right|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-15 02:51:01|
ac0a06ea-f9b5-440c-94e5-720a6a03a9ef|impala|254711264471|Urbanely plastic and versatile|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-15 03:53:12|
8216c0c5-ef64-440d-81cb-57b4bc80e22d|20240|254710876932|A cloud like a flag from the sky|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-15 05:25:27|
8faa267b-5b3b-491b-a524-937716b3fc35|20272|254720991642|Like skeletons, the sycamores uplift their wasted hands|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-15 06:46:18|
8bd228f0-7d4a-488f-b8f9-f58e2fb6cce9|tawi|254714874148|I must suppose, however|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-15 09:21:48|
06bc0165-cc22-4907-878e-f27c72a125cc|impala|254725453082|Like a summer cloud, youth indeed has crept away|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-15 10:46:07|
dee08df8-27d5-4778-b018-548e2ba821b2|20240|254708481023|Glorious to contemplate|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-15 15:09:17|
9e119355-44a4-4622-be4c-9d6b44ae208b|20272|254719599674|A certain catholicity of taste        |0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-15 15:12:02|
8526ee7e-e1bb-4d69-8c1c-ac3cb5da74bb|tawi|254705698233|[catholicity = universality]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-15 17:26:57|
67939291-ccaf-423d-a20b-7b70d2f29db6|impala|254710353632|Endowed with undreamed-of powers|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-15 18:40:27|
e2aa473b-d57b-466a-a6b6-34c82cc9daeb|20240|254714585795|He was surprised to finally meet her|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-15 19:10:21|
c8a6e24e-987a-4763-a584-9dd31c3b8fa0|20272|254725838432|There is hardly any limit|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-15 20:33:50|
dbe2290f-2bf3-420b-9323-6eb7cc21744b|tawi|254712852636|What I mean is this|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-15 22:06:21|
5bac5efa-67d2-4846-9937-f3eb5fafed68|impala|254720353118|One remark I will make|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-15 22:31:42|
6ba2e621-97b8-4d1c-a46c-4129760a7ba3|20240|254708499006|I am resolved not to permit|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-16 01:47:50|
b103702d-f2b9-4f06-ab30-3190dce54170|20272|254726154044|I am wonderfully well|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-16 02:34:50|
9c9816b0-3bff-45b9-a8b3-768b5caf3126|tawi|254718205771|A permanent and habitual state of mind|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-16 02:38:02|
5798f762-a3e6-4115-aeae-71a9fb8dc9b4|impala|254703319882|It is a consoling reflection|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-16 06:10:43|
220c5811-b956-453e-bfb8-946ed57745bb|20240|254719869677|like a spirited boy before the face of inscrutable nature|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-16 06:47:04|
e93c1658-3ddf-4ab0-9d60-57493ec5ae45|20272|254724399530|The silent day perfumed with the hidden flowers|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-16 07:37:37|
dd119ab2-33fc-4d7b-a703-1fd40863796c|tawi|254721975159|I begin with expressing a sentiment|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-16 08:07:28|
a35f7527-8b25-4a2b-a028-f80b9425f4c2|impala|254728075042|My lungs began to crow like chanticleer        |B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-16 09:02:13|
9dbec636-941c-40c6-8901-4b771978a897|20240|254708120900||0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-16 10:04:30|
a71dfc25-67cf-436e-a352-774acb259537|20272|254725696383|[chanticleer = rooster]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-16 11:49:21|
cf6e5463-b60c-4196-82d3-62b8cd90bef2|tawi|254722347063|I think we must draw a distinction|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-16 14:11:39|
d1a9aefc-8530-4df4-8566-1bd56e49438a|impala|254723734954|He held a large sheaf of letters|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-16 17:17:18|
721fd20a-95d5-4e33-b97c-9e45afe6ddeb|20240|254720617207|There is, however, another opinion|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-16 17:20:25|
