uuid|origin|destination|message|networkuuid|sender|messagestatusuuid|datetime
1913b120-c998-48ed-a87b-0367b7e8714a|20272|254725667901|We want you to read the booklet carefully|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-20 09:14:51.773+03
2643cc7c-b039-4eda-a6e2-c3c40457de9e|tawi|254707981358|The overpowering force of circumstances and necessity|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-20 09:34:15.425+03
050619c2-ac4b-4873-a3bf-03d905ef6b12|impala|254703441256|Like winged stars the fire-flies flash and glance|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-20 09:38:00.73+03
f674a726-0003-49b7-8cbe-16d9559dc517|20240|254728009246|I made bold to retort|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-20 10:46:20.318+03
40baee8d-e803-41f1-9390-4b09525aab93|20272|254719200137|Subordination to the common weal|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-20 15:17:06.254+03
12ca5eb4-e68a-427b-926b-af71a7126927|tawi|254728359248|Acute sensibility coupled with quickness of intellect|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-20 16:17:54.06+03
fbe2b71b-5453-44d2-b49f-9b04a25d79d7|impala|254719356360|We invite your attention to|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-20 16:58:28.207+03
c0571b30-29be-4a82-8f6d-9f059e732671|20240|254713172485|Thrilled by fresh and indescribable odors|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-20 19:32:13.251+03
fcd618bd-8d66-45e9-862a-237aef7e7aea|20272|254713335935|Like an eagle dallying with the wind|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-20 19:43:06.161+03
c588c901-9c7c-4845-9e1c-ac5520c0fb9f|tawi|254726079412|Dismal march of death|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-20 23:36:36.411+03
b24bece1-791d-4021-ae68-60413421e946|impala|254723394647|Here we come to the very crux of|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-21 00:31:51.579+03
78533f48-1278-4fd2-a24d-364ac0126e78|20240|254701058008|I confess, I find it difficult|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-21 03:00:52.06+03
6c84f867-5a4c-403d-9ae8-a0cc08aaf911|20272|254702398169|Kindly let us know your pleasure concerning|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-21 03:11:07.319+03
8e8786fd-6527-432b-a3e2-28670f442e39|tawi|254715253511|Coherent and continuous trend of thought|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-21 05:13:32.959+03
01ebe48a-a932-4815-95c2-819d668312f0|impala|254718586804|A memory like a well-ordered cupboard|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-21 05:35:06.794+03
6d676d1a-c1ef-44b6-8dd1-87f1375280f1|20240|254712967798|I was on the point of asking you|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-21 05:52:16.954+03
12569e6d-2316-4cbd-bc66-c65a2c8bf6b2|20272|254707360081|In the suggestion I have made|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-21 07:25:17.452+03
e1d0b0bd-f553-487c-94e5-1738c188c8a7|tawi|254705032141|He was drunk as a skunk|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-21 07:58:28.646+03
b5812c2e-4c94-4ca1-afd7-e1a10d459b49|impala|254711252419|Nor has there been wanting|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-21 09:39:54.742+03
dac6989d-f7ed-4ee1-aa6f-58b17d65f869|20240|254711616337|Shattered like so much glass|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-21 10:58:38.754+03
24be7776-5811-432f-9bdd-1baceb2d3bbf|20272|254711462109|That would be very discreditable|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-21 11:23:29.393+03
96781568-ff38-418b-8307-ede1b57d94d9|tawi|254701759866|We appreciate your patronage very much|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-21 12:16:38.449+03
2fd9d727-c84e-4d22-b616-6eceb9b37d30|impala|254727101355|And I should in like manner repudiate|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-21 12:26:46.851+03
38735861-3a79-4555-9874-989bcfcb1596|20240|254727269795|We all drank a toast|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-21 12:41:31.528+03
6d846501-79ff-4bd7-a4a6-ddc63d8bce9d|20272|254707811572|As fresh and invigorating as a sea-breeze|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-21 14:44:34.327+03
675618b5-3c1f-4e5f-bfd0-389f1447420e|tawi|254715456307|I again ask|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-21 15:21:39.992+03
d61fcfbc-c4f0-4b1c-8c5f-283b53f8f312|impala|254714094510|But if you want more evidence|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-21 17:56:50.839+03
f619be1a-1681-434f-8f31-10a3b37a7f24|20240|254703932655|Guilty and baffled antagonists|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-21 22:43:35.46+03
f09407d7-a6ae-483e-b9df-7909d2b08837|20272|254726346495|His eyes had a twinkle|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 00:00:39.148+03
31e981fd-a8ef-439e-92ba-b3260223fc19|tawi|254721728560|The one central difference between|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 01:30:34.594+03
7d3e5f7b-1ce8-48f6-a982-9e5e7e3e5f57|impala|254724608105|The hour is at hand|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 02:01:17.785+03
344ea075-13b0-4fae-a939-17def9cebc48|20240|254729538885|Bowed like a mountain|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-22 02:04:04.865+03
c1dcfccf-1ce2-4c8f-99c7-8cf62c077828|20272|254707128344|So far as my observation and experience goes|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 03:38:53.509+03
d36fbea1-f555-4596-825a-bdcf5b9bf09c|tawi|254723083253|Supremely and undeniably great|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 06:31:39.198+03
9f0fd8c2-9654-4921-af64-0b50bfb7b0ca|impala|254700937884|It has ever been my ambition|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 07:24:10.609+03
25846439-af69-46e3-b3df-9c37eff7b8ad|20240|254711454024|An almost sepulchral regularity and seclusion|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-22 08:42:28.719+03
b65706f6-e7a5-4cb5-be22-a47f8385a754|20272|254726140732|Some have insisted|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 09:22:00.549+03
e44103ab-13fa-42f2-922f-cbf385d7c7ec|tawi|254717864294|Switch off the computer and come to bed|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 12:57:03.527+03
94a2d1bd-c442-4796-a012-0479196026b5|impala|254704506420|Due to historical perspective|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 13:17:14.642+03
142ea430-facc-4c98-aaa7-8d644e3e8097|20240|254720115231|The past slowly drifted out of his thought|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-22 13:18:58.058+03
4012de56-4013-409a-9296-af84e8928375|20272|254723067747|The unlicensed indulgence of curiosity|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 13:34:20.651+03
80c8b044-4f87-43ed-91a5-8e11b2226afe|tawi|254726074396|We will gladly extend to you similar courtesies whenever we can do so|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 14:27:30.249+03
5417e855-7652-433b-a8f6-4cb6e64d0daa|impala|254720699281|Now, you will allow me to state|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 14:37:01.303+03
6b9c181a-5b32-4b1f-bb50-d3a4df13e41c|20240|254704446529|Trouble gathered on his brow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-22 15:15:29.943+03
7a720d0f-f3b5-44a9-95f0-4834e79dbb04|20272|254704234146|You are quite right in your statement|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 16:27:02.411+03
c5294e4f-f946-4c91-ba48-9d8b2c053a26|tawi|254708436020|I should be very ungrateful were I not satisfied with it|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 16:46:45.7+03
3622d976-d4de-4924-aaa7-3580be27bc41|impala|254719733385|We are satisfied regarding your statement|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 16:53:20.892+03
ce4c0460-fa69-4936-818b-b65d51bbf413|20240|254708090669|She had a face tempered like steel|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-22 18:56:52.768+03
586df997-7dc4-42e0-aa82-f31daaa5bc82|20272|254716013068|Our relations with you have been very pleasant|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-22 19:00:34.068+03
5938d985-b371-4a08-8dae-384e8f08a782|tawi|254704447196|Do you mind my making a suggestion?|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-22 21:58:32.356+03
c8742108-8ec8-4535-9b28-a2b88dbb8f5a|impala|254719740327|Invincible jealousy and hate|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-22 23:45:32.686+03
ae9520b3-914e-4e30-adfd-4aa49007977f|20240|254727753701|And now I must touch upon one point|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-23 01:10:00.424+03
d0c93091-8676-4968-8220-021e7a78e706|20272|254729997624|For so it generally happens|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-23 05:05:02.04+03
6d4449d2-e764-40de-bac7-064264d96eb1|tawi|254718475490|The warmth and kindness of your reception|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-23 06:43:16.477+03
df290560-7af7-4754-9904-36887739185b|impala|254700677635|Enclosed you will find a circular which will fully explain|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-23 07:03:19.725+03
adafdd64-f5e6-460c-a7c7-18edc3013396|20240|254707636229|I must crave your indulgence|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-23 08:08:14.006+03
cb92a777-a523-4fb2-86f6-dc83453c3b4d|20272|254719063034|But we may depend upon it|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-23 08:31:17.09+03
64b171f6-dabe-4851-b987-516a342a5e8e|tawi|254723409889|I shall now give you some instances|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-23 10:20:03.409+03
44f1273f-cdba-4039-86d8-f17f5bf4492e|impala|254712857383|It was an evening of great silences and spaces, wholly tranquil|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-23 10:45:14.014+03
02fb05f5-7c09-4075-bdae-4128db360ca1|20240|254712736224|No one will accuse me|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-23 13:00:17.971+03
d312d036-e87a-4430-92db-892df9d8a58d|20272|254701394259|You have done me a great service|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-23 15:02:29.642+03
c33aa338-d1a0-4a3e-952f-b946afa078cc|tawi|254714064324|As odious as it is absurd|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-23 16:26:46.958+03
ff96c548-987f-4527-936c-cc953afb618a|impala|254720377110|I do not seek to palliate|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-23 16:55:24.257+03
454d77bb-9231-4969-b76d-cc2da940bcef|20240|254702506586|A shiver of apprehension crisped her skin|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-23 18:08:34.022+03
e6e04163-d133-4027-954c-f286a2f463ed|20272|254702345302|Administering a little deft though veiled castigation|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-23 18:29:33.372+03
e2c7017f-cf73-4392-9560-b3c7601a7576|tawi|254700290821|He would fall into the blackest depression|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-23 19:08:42.542+03
f4a3c086-823e-4d95-a4e1-38bac3ed7f97|impala|254704518626|Words were flashing like brilliant birds through the boughs overhead|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-23 19:15:19.538+03
50c062fb-710f-44bb-8290-572f4b47ad1d|20240|254722664310|But never was a grosser wrong|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-23 21:22:46.091+03
15f62d49-75cf-4637-a902-33f26c16d9e9|20272|254711025583|Dictated by an overweening partiality|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-23 21:50:06.119+03
389c3187-6459-475c-99d8-19d232b62017|tawi|254719169452|There is something almost terrifying about it|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-23 22:51:06.758+03
891de797-113b-4e8e-9fc1-5efa0fd3cc8a|impala|254722820802|What I suggest is|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-24 01:11:11.328+03
440c3dac-b4eb-493e-9a0f-23edbc0d4faf|20240|254704657534|The only plea to be offered|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-24 03:02:26.91+03
08f1c03d-0d81-41c1-8cb3-c7073990c577|20272|254712058706|I am not prepared to dispute the word|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-24 03:21:55.989+03
71b06b52-4f7f-4b5b-97b3-f3d83cbcbcef|tawi|254704305562|His temper was dark and explosive|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-24 03:45:25.454+03
b8fbb0dd-400c-45fd-b8ab-dbbbf59fcd7f|impala|254726176878|The most fallacious of all fallacies|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-24 04:30:54.149+03
13023cb6-8d34-48ae-b8d7-5e27ba64739e|20240|254722075254|like white flower-petals on still deep water|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-24 04:50:16.79+03
f7283a8d-597c-4eaa-9f7f-a6d12a62cf53|20272|254719205915|A graceful readiness and vigor|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-24 07:41:26.162+03
15040bb7-9dcd-4d21-b573-98ac92e4fab9|tawi|254706267366|We have the evidence of this|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-24 10:03:13.271+03
fd17b994-86b4-47f9-8def-551055ef18eb|impala|254719962853|I have quite changed my opinion about that|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-24 10:14:39.383+03
aca59a6d-9381-4e58-a8dc-5f7410de79ca|20240|254719353994|Veiled by some equivocation|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-24 15:24:34.87+03
db3d71e7-3536-4245-897f-cf22bfc56f05|20272|254716725625|Urgent warning and admonition|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-24 15:24:45.543+03
2902c604-6864-4027-9cf9-8321dec1f592|tawi|254728340282|If the experience of the world is worth anything|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-24 16:30:26.365+03
7f46dc82-a025-4b8b-b60e-57fe40095143|impala|254728060207|Now, this is to some extent|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-24 18:48:34.388+03
0db662ec-2601-475f-add5-657341083e3c|20240|254725513253|A new and overmastering impulse|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-24 18:49:16.053+03
7fdfd761-17c5-48d8-826b-7907ad109a4e|20272|254723553767|A short time since|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-24 19:34:48.777+03
37902522-8168-4ff7-a725-78e957116195|tawi|254703425628|When she died, her breath whistled like the wind in a keyhole|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-24 23:39:30.068+03
7eb0098c-c116-4fd7-af48-bd752f3e22dc|impala|254707229879|Dreaded and detested rival|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-25 02:26:16.716+03
f9509657-795c-4e92-86f4-d1df4d57fe7c|20240|254714931906|I ask no greater blessing|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-25 02:45:07.437+03
9f04d0b1-a3b0-4e74-9468-36547e25e3b4|20272|254705225680|Those eyelids folded like a white rose-leaf|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-25 03:41:59.733+03
1a432f31-d937-43bc-a168-5505192f6a05|tawi|254714974201|But quite contrary to this, you will find|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-02-25 03:42:43.596+03
57edc3b1-b397-432a-96b7-188481dfd9d1|impala|254713479998|No finer sentence has come down to us|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-02-25 06:00:03.166+03
5d699aa9-a1dc-4db2-a6bc-ddb4b3b9b199|20240|254711791216|In listening to the kind words|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-02-25 06:47:50.218+03
3d9f7acd-38de-429c-855b-d275f6818dd8|20272|254722355957|Something that seizes tyrannously upon the soul|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-02-25 12:34:43.332+03
